rating,review_text,customer
4,The whole process of consolidating our savings into one investment account has been handled very easily and professionally ,Quilter
5,Ease of use when accessing my account & carrying out transactions. Prompt response to my request.,Quilter
5,Carried out my instruction to the letter.,Quilter
5,Always helpful and professional ,Quilter
5,"Easy, fast and efficient withdrawal.",Quilter
5,"The reliability of transferring my fund from another account to a safer level (retiring next year), with good documentation and emails to take me on this journey.",Quilter
5,Helpful staff made the process straight forward,Quilter
5,Quilter did exactly what they said they would do and in the timeframe they advised,Quilter
5,Quilter documents are clear and easy to understand.  They complete transactions quickly and their website is easy to use.,Quilter
5,Advisor & co. very good. ,Quilter
5,Clear and easy to follow ,Quilter
5,Excellent communication and clear understanding on the offers. Documentation well provided. ,Quilter
5,"I received prompt responses to my requests to withdraw funds, and was kept updated with document in the app as things progressed.  ",Quilter
5,Good communication and fast response,Quilter
5,I gained a real insight into the best way to invest a little money for my retirement  My advisor and the information he shared was easy to understand  ,Quilter
5,We've been with Quilter for a number of years and they have always provided us with very swift and secure transactions. Thank you. ,Quilter
5,My financial adviser along with Quilter are performing an excellent service and I'm very happy with their support.,Quilter
5,Excellent managed portfolio service ,Quilter
3,Yes it was fine! ,Quilter
5,Very easy to get online and once the account was set up it�s very easy to monitor your account day by day if you so wish. ,Quilter
5,"Kept informed throughout the transaction , clear and transparent communication ",Quilter
5,"Quick, easy, convenient.",Quilter
5,Great experience the only problem was getting onto the hub.,Quilter
4,All transaction completed without fault,Quilter
2,more time wasting,Quilter
5,Getting to talk to the right person was the hardest to do,Quilter
2,Slow with no idea what would happen and when,Quilter
1,Complete failure to complete financial investments that were transferred tothem,Quilter
4,Setting up 2024 Taking a little time to set up this new account so giving the benefit of doubt to the team  Hopefully future returns are good and communication is maintained at a useful level.,Quilter
5,Everything ,Quilter
5,Quilter is meeting our needs with our financial decisions,Quilter
5,"Outstanding organisation, very professional ",Quilter
5,The whole transaction was made easy and completed quickly,Quilter
5,No issues quick and website is very informative. Hold ups were all from my side and transfers,Quilter
2,They don't seem to be able to carry out the simplest instructions without getting something wrong.,Quilter
5,Good customer service from start to finish,Quilter
5,Kept informed,Quilter
5,excellent service,Quilter
5,"Honest, accurate, relevant advice and speedy service",Quilter
1,"I am a retired financial adviser, and I had c�20m of client money invested with them. They were a good organisation to deal with my own money was with them. Now I have retired I find they are an impossible company to deal with. They are set up to only deal through an ifa. Now as a client they are impossible. They want me to appoint an ifa, it is the only way we can link my daughters account to my own. As a chartered IFA and a fellow of the PFA I know more about investments than most IFA's. So if you are an IFA with money with them, move it before you retire.  Having responded to Quilter with my account details, I have subsequently heard nothing from them. Shows how bad the service really is!",Quilter
5,"The customer service phone was answered quite quickly and the agent I spoke with was very knowledgable, polite and helpful.",Quilter
4,Efficient and professional ,Quilter
5,"Easy to use app, easy and quick transactions.",Quilter
2,Please see my report,Quilter
5,Good online service ,Quilter
5,"Excellent service, great application for total visibility, best financial business I have ever dealt with.",Quilter
5,Have used Quilter for many years and always found their systems to be quick and easy to use.,Quilter
5,Easy to contact and friendly customer service team handled my query quickly and efficiently. ,Quilter
5,Clear explanations where relevant and prompt action,Quilter
5,Great Company to work alongside.,Quilter
4,Company doing well. Good communication,Quilter
4,I have been with Quilter for some time now and am very satisfied with the service provided. ,Quilter
